2021_01_04_175113_10,,0,0,6.06673,6.06607,6.06441,6.02572,0,0,0,6.06649,6.06593,6.06426,6.01213,0,0,0,6.06635,6.06565,6.06401,0,0,0,0,6.06658,6.06554,6.06387,0,0,0,6.06651,6.06601,6.06523,6.01922,0,0,0,6.06642,6.06587,6.06508,6.00965,0,0,0,6.02729,6.01842,6.06401,5.97801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07374,6.07374,6.07374,0,0,0,0,4.07374,6.07374,0,0,0,0,0,6.07374,6.07374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0301,0.407816,,8
2021_01_04_175942_11,,0,6.03623,0,0,0,0,0,6.03461,6.03594,6.03611,6.03606,0,0,0,6.03385,6.03465,6.03509,6.03586,6.03607,0,0,5.96304,6.03386,6.0343,6.03515,6.03555,6.03609,6.03591,0,5.06238,5.89868,6.03358,6.034,6.03482,5.9986,0,0,0,5.92117,5.99691,6.03406,5.92326,0,0,0,0,0,5.83698,0,0,0,0,0,0,0,0,0,0,3.04353,2.04353,1.04353,0,0,0,0,6.04353,6.04353,4.04353,0,0,0,0,6.04353,6.04353,6.04353,0,0,0,0,0,0,6.04353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.785398,,8
2021_01_04_175942_12,,0,6.04224,0,0,0,0,0,6.04067,6.042,6.04217,6.04205,0,0,0,6.03993,6.0407,6.04112,6.04213,6.04208,0,0,5.96974,6.03995,6.04037,6.04117,6.04156,6.04206,6.04212,0,5.0754,5.9328,6.03964,6.04006,6.04084,6.01932,0,0,0,5.94206,6.0107,6.04011,5.9389,0,0,0,0,0,5.81703,0,0,0,0,0,0,0,0,0,0,1.04961,0,0,0,0,0,0,6.04961,6.04961,2.04961,0,0,0,0,6.04961,6.04961,6.04961,0,0,0,0,0,0,6.04961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.436332,,1
2021_01_04_175942_13,,0,6.06004,0,0,0,0,0,6.05849,6.05983,6.06,6.05989,0,0,0,6.05772,6.05853,6.05897,6.05994,6.06008,0,0,5.98035,6.05778,6.05822,6.05905,6.05946,6.05998,6.05986,0,5.06582,5.93513,6.05755,6.05795,6.05876,6.04087,0,0,0,5.94399,6.0226,6.05803,6.00281,0,0,0,0,0,5.89954,0,0,0,0,0,0,0,0,0,0,1.06747,1.06747,0,0,0,0,0,6.06747,6.06747,3.06747,0,0,0,0,6.06747,6.06747,6.06747,0,0,0,0,0,0,6.06747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59729,0.581803,,1
2021_01_04_175943_14,,0,6.06015,0,0,0,0,0,6.05848,6.05984,6.05997,6.0599,0,0,0,6.05775,6.05853,6.05893,6.05989,6.05991,0,0,5.96302,6.05776,6.05819,6.05899,6.05938,6.05992,6.05974,0,5.11273,5.90459,6.05747,6.05787,6.05866,6.04075,0,0,0,5.92923,6.01826,6.05793,6.0027,0,0,0,0,0,5.86438,0,0,0,0,0,0,0,0,0,0,2.06747,2.06747,1.06747,0,0,0,0,6.06747,6.06747,4.06747,0,0,0,0,6.06747,6.06747,6.06747,0,0,0,0,0,0,6.06747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61696,0.844021,,2
2021_01_04_175943_15,,0,6.04537,0,0,0,0,0,6.04383,6.04508,6.04525,6.04517,0,0,0,6.04306,6.04384,6.04426,6.04503,6.0452,0,0,5.93162,6.04312,6.04353,6.04434,6.04471,6.04523,6.04513,0,5.06513,5.89696,6.04284,6.04327,6.04405,6.01072,0,0,0,5.90922,5.98657,6.04334,5.9576,0,0,0,0,0,5.85728,0,0,0,0,0,0,0,0,0,0,3.05266,2.05266,1.05267,0,0,0,0,6.05266,6.05266,4.05266,0,0,0,0,6.05266,6.05266,6.05266,0,0,0,0,0,0,6.05266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42336,1.05474,,4
2021_01_04_175943_16,,0,6.31309,0,0,0,0,0,6.31207,6.31279,6.31297,6.31282,0,0,0,6.31069,6.31146,6.31188,6.3127,6.31289,0,0,6.20112,6.3108,6.31119,6.312,6.31238,6.31287,6.31268,0,5.32281,6.16407,6.31055,6.31094,6.3117,6.25455,0,0,0,6.17543,6.25782,6.31106,6.18504,0,0,0,0,0,6.08407,0,0,0,0,0,0,0,0,0,0,3.32038,2.32038,1.32039,0,0,0,0,6.32038,6.32038,4.32038,0,0,0,0,6.32038,6.32038,6.32038,0,0,0,0,0,0,6.32038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,1.13446,,5
2021_01_04_175943_17,,0,5.96862,0,0,0,0,0,5.96682,5.96827,5.96846,5.96834,0,0,0,5.96609,5.96693,5.96733,5.96838,5.96836,0,0,5.86231,5.96619,5.96657,5.96743,5.96782,5.96838,5.96823,0,4.98875,5.81957,5.96598,5.96635,5.96719,5.89955,0,0,0,5.83594,5.93351,5.96652,5.82297,0,0,0,0,0,5.76105,0,0,0,0,0,0,0,0,0,0,2.97592,1.97592,0.975919,0,0,0,0,5.97591,5.97591,3.97592,0,0,0,0,5.97591,5.97591,5.97591,0,0,0,0,0,0,5.97591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85982,1.05474,,6
2021_01_04_175943_18,,0,6.02584,0,0,0,0,0,6.02421,6.02551,6.02565,6.02556,0,0,0,6.0235,6.02427,6.02465,6.02562,6.0256,0,0,5.95264,6.02353,6.02393,6.02471,6.02508,6.02558,6.02542,0,5.03913,5.89626,6.02326,6.02365,6.02441,5.97198,0,0,0,5.92266,5.99623,6.02369,5.89788,0,0,0,0,0,5.82423,0,0,0,0,0,0,0,0,0,0,3.03314,1.03314,0,0,0,0,0,6.03313,6.03313,3.03314,0,0,0,0,6.03313,6.03313,6.03313,0,0,0,0,0,0,6.03313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66623,0.844021,,7
2021_01_04_175943_19,,0,6.57609,0,0,0,0,0,6.57501,6.57585,6.57601,6.57593,0,0,0,6.5737,6.57454,6.57494,6.57606,6.57605,0,0,6.50294,6.57375,6.57418,6.57502,6.57543,6.57598,6.5758,0,5.59607,6.46547,6.57349,6.57389,6.57471,6.53574,0,0,0,6.47981,6.54746,6.57396,6.45912,0,0,0,0,0,6.40402,0,0,0,0,0,0,0,0,0,0,2.58343,0,0,0,0,0,0,6.58343,6.58343,2.58343,0,0,0,0,6.58343,6.58343,6.58343,0,0,0,0,0,0,6.58343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68589,0.581803,,8
2021_01_04_175943_20,,0,6.04217,0,0,0,0,0,6.04112,6.04196,6.04212,6.04199,0,0,0,6.03989,6.04067,6.04107,6.04212,6.04213,0,0,6.0045,6.03995,6.04036,6.04112,6.04151,6.04204,6.04212,0,5.0622,5.97571,6.03969,6.04008,6.04087,6.03032,0,0,0,5.97672,6.02505,6.04017,5.98977,0,0,0,0,0,5.92803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04961,6.04961,0,0,0,0,0,6.04961,6.04961,6.04961,0,0,0,0,0,0,6.04961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.0872664,,1
2021_01_04_175943_21,,0,5.98195,0,0,0,0,0,6.03356,6.05979,6.05996,6.05984,0,0,0,6.0478,6.0585,6.05892,6.05994,6.06003,0,0,5.99689,6.05776,6.05819,6.059,6.0594,6.05993,6.05979,0,5.06974,5.95887,6.05755,6.05794,6.05875,6.04999,0,0,0,5.97074,6.02951,6.05803,6.03061,0,0,0,0,0,5.88291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06747,6.06747,1.06747,0,0,0,0,6.06747,6.06747,6.06747,0,0,0,0,0,0,6.06747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25309,0.407816,,8
2021_01_04_175943_22,,0,6.67195,0,0,0,0,0,6.72352,6.78468,6.7848,6.78469,0,0,0,6.78205,6.78332,6.78372,6.78477,6.78468,0,0,6.68433,6.78254,6.78296,6.78376,6.78415,6.78468,6.78449,0,5.82221,6.62587,6.78229,6.7827,6.78347,6.77469,0,0,0,6.65219,6.73845,6.78277,6.75529,0,0,0,0,0,6.58588,0,0,0,0,0,0,0,0,0,0,0,1.79226,1.79226,0,0,0,0,6.79226,6.79226,4.79226,0,0,0,0,6.79226,6.79226,6.79226,0,0,0,0,0,0,6.79226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07018,0.896445,,2
2021_01_04_175944_23,,0,6.03743,0,0,0,0,0,6.03589,6.03698,6.03731,6.03707,0,0,0,6.03526,6.03592,6.03623,6.03702,6.03712,0,0,5.88458,6.0353,6.03552,6.03632,6.03688,6.03716,6.0371,0,5.05233,5.84133,6.03509,6.03528,6.03609,6.01965,0,0,0,5.85891,5.96226,6.03526,5.87589,0,0,0,0,0,5.8255,0,0,0,0,0,0,0,0,0,0,0,2.04473,1.04473,0,0,0,0,6.04472,6.04472,4.04472,0,0,0,0,6.04472,6.04472,6.04472,0,0,0,0,0,0,6.04472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67604,1.31466,,7
2021_01_04_175944_24,,0,6.13719,0,0,0,0,0,6.13618,6.13689,6.13707,6.13693,0,0,0,6.1348,6.13557,6.13599,6.13681,6.137,0,0,5.96573,6.1349,6.1353,6.13611,6.13649,6.13698,6.13679,0,5.12573,5.94262,6.13465,6.13505,6.13581,5.98708,0,0,0,5.94529,5.98557,6.13517,5.97565,0,0,0,0,0,5.89552,0,0,0,0,0,0,0,0,0,0,3.14449,2.14449,1.14449,0,0,0,0,6.14449,6.14449,4.14449,0,0,0,0,6.14449,6.14449,6.14449,0,0,0,0,0,0,6.14449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,1.48353,,7
2021_01_04_175944_25,,0,5.9866,0,0,0,0,0,0,5.98614,5.98644,0,0,0,0,5.98478,5.98497,5.98528,5.98631,5.98625,0,0,5.87757,5.98423,5.9847,5.98547,5.98574,5.98632,5.98619,0,5.01318,5.82106,5.98398,5.98449,5.98528,5.86959,0,0,0,5.81064,5.92926,5.98457,5.81276,0,0,0,0,0,5.75643,0,0,0,0,0,0,0,0,0,0,2.99389,1.99389,0,0,0,0,0,5.99389,5.99389,3.99389,0,0,0,0,5.99389,5.99389,5.99389,0,0,0,0,0,0,5.99389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60714,1.31466,,7
2021_01_04_175944_26,,0,6.0184,0,0,0,0,0,6.01683,6.01811,6.01826,6.01821,0,0,0,6.01605,6.01685,6.01723,6.01827,6.01832,0,0,5.96218,6.01614,6.01654,6.01735,6.01774,6.01826,6.01813,0,5.03179,5.92625,6.01594,6.01634,6.01712,5.94556,0,0,0,5.94953,6.0023,6.01643,5.86705,0,0,0,0,0,5.80971,0,0,0,0,0,0,0,0,0,0,0.0257969,0,0,0,0,0,0,6.02579,6.02579,0,0,0,0,0,6.02579,6.02579,6.02579,0,0,0,0,0,0,6.02579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21301,0.896445,,6
2021_01_04_175944_27,,0,6.29017,0,0,0,0,0,6.2892,6.28998,6.29015,6.29004,0,0,0,6.28788,6.28871,6.2891,6.29017,6.2902,0,0,6.2515,6.28796,6.28836,6.28917,6.28958,6.29008,6.28996,0,5.31025,6.23341,6.28769,6.2881,6.28889,6.24754,0,0,0,6.24057,6.27452,6.28817,6.19504,0,0,0,0,0,6.13987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29761,6.29761,0,0,0,0,0,6.29761,6.29761,6.29761,0,0,0,0,0,0,6.29761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0301,0.407816,,6
2021_01_04_180814_28,,0,8.05756,8.05814,0,0,0,0,8.05764,8.05786,8.05831,8.05917,0,0,0,7.99111,8.05846,8.05893,8.05986,8.06036,0,0,0,8.01046,8.05962,8.06122,8.06168,8.06216,0,0,7.03849,7.9198,8.06186,8.06233,8.0628,8.06264,0,0,5.07078,8.06248,8.06295,8.03303,7.92367,0,0,0,7.96582,8.01167,7.90638,0,0,0,3.06966,3.06966,1.06966,0,0,0,0,6.06966,6.06966,4.06966,0,0,0,0,8.06966,8.06966,7.06966,0,0,0,0,8.06966,8.06966,8.06966,0,0,0,0,0,8.06966,8.06966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.785398,,8
2021_01_04_180814_29,,0,8.08523,8.08587,0,0,0,0,8.08527,8.08554,8.08601,8.08694,0,0,0,8.03863,8.08615,8.08665,8.08761,8.08814,0,0,0,8.05188,8.0873,8.08889,8.08938,8.08988,0,0,7.10907,7.98345,8.08952,8.09001,8.09052,8.09038,0,0,2.81049,8.09017,8.09069,8.07096,7.96895,0,0,0,8.02144,8.04441,7.94468,0,0,0,0,0,0,0,0,0,0,4.09738,5.09738,0.0973821,0,0,0,0,8.09737,8.09737,7.09738,0,0,0,0,8.09737,8.09737,8.09737,0,0,0,0,0,8.09737,8.09737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.436332,,8
2021_01_04_180814_30,,0,8.58171,8.58239,0,0,0,0,8.58171,8.58198,8.58247,8.58343,0,0,0,8.5229,8.58257,8.58307,8.58409,8.58459,0,0,0,8.53245,8.5837,8.58536,8.58583,8.58637,0,0,7.59459,8.44843,8.58598,8.58647,8.58698,8.58688,0,0,3.30693,8.58661,8.58711,8.56791,8.49695,0,0,0,8.4987,8.54805,8.47354,0,0,0,0,0,0.593817,0,0,0,0,2.59382,6.59381,3.59381,0,0,0,0,8.59381,8.59381,7.59381,0,0,0,0,8.59381,8.59381,8.59381,0,0,0,0,0,8.59381,8.59381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59729,0.581803,,8
2021_01_04_180814_31,,0,8.58159,8.58225,0,0,0,0,8.58161,8.58189,8.58233,8.58331,0,0,0,8.50612,8.5825,8.58298,8.58399,8.58454,0,0,0,8.52196,8.58364,8.58531,8.58581,8.5863,0,0,7.56516,8.42752,8.58593,8.58643,8.58693,8.58681,0,0,7.55763,8.5866,8.58706,8.55639,8.45833,0,0,0,8.48432,8.54069,8.43763,0,0,0,0,2.59382,1.59382,0,0,0,0,5.59381,6.59381,4.59381,0,0,0,0,8.59381,8.59381,7.59381,0,0,0,0,8.59381,8.59381,8.59381,0,0,0,0,0,8.59381,8.59381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61696,0.844021,,1
2021_01_04_180814_32,,0,8.04952,8.05016,0,0,0,0,8.04958,8.04979,8.05031,8.05122,0,0,0,7.95188,8.05038,8.05088,8.05185,8.05234,0,0,0,7.98663,8.05145,8.05305,8.05355,8.05409,0,0,7.04831,7.88878,8.05366,8.05417,8.05463,8.0546,0,0,7.03504,8.05428,8.05472,8.01339,7.89745,0,0,0,7.92869,7.99915,7.86322,0,0,0,2.06156,3.06156,1.06156,0,0,0,0,6.06155,6.06155,4.06156,0,0,0,0,8.06155,8.06155,6.06155,0,0,0,0,8.06155,8.06155,8.06155,0,0,0,0,0,8.06155,8.06155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42336,1.05474,,7
2021_01_04_180815_33,,0,8.58159,8.5822,0,0,0,0,8.58166,8.58191,8.5824,8.58337,0,0,0,8.49747,8.58257,8.58308,8.58407,8.58457,0,0,0,8.48789,8.58365,8.58526,8.58579,8.58629,0,0,7.58185,8.42929,8.58592,8.58643,8.58696,8.58679,0,0,7.60766,8.58655,8.58705,8.53541,8.425,0,0,0,8.47018,8.51388,8.41098,0,0,0,3.59381,3.59381,1.59382,0,0,0,0,6.59381,6.59381,4.59381,0,0,0,0,8.59381,8.59381,7.59381,0,0,0,0,8.59381,8.59381,8.59381,0,0,0,0,0,8.59381,8.59381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,1.13446,,7
2021_01_04_180815_34,,0,7.9355,7.93575,7.93619,0,0,0,7.9355,7.93576,7.93629,7.9372,0,0,0,7.86808,7.93631,7.93682,7.93786,7.93836,0,0,0,7.89746,7.93743,7.93905,7.93955,7.94008,0,0,6.91648,7.80118,7.93968,7.94017,7.94066,7.94055,0,0,6.98812,7.94032,7.94082,7.88097,7.78114,0,0,0,7.83422,7.8634,7.76291,0,0,0,2.94765,2.94765,0,0,0,0,0,5.94765,5.94765,3.94765,0,0,0,0,7.94765,7.94765,6.94765,0,0,0,0,7.94765,7.94765,7.94765,0,0,0,0,0,7.94765,7.94765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85982,1.05474,,6
2021_01_04_180815_35,,0,8.03255,8.03312,0,0,0,0,8.0326,8.03281,8.03325,8.03415,0,0,0,7.98055,8.03344,8.03391,8.03484,8.03531,0,0,0,8.00835,8.03457,8.03615,8.0366,8.0371,0,0,7.02498,7.93906,8.03679,8.03727,8.03772,8.0376,0,0,7.09676,8.03739,8.03786,7.99395,7.8854,0,0,0,7.96295,7.97771,7.86222,0,0,0,2.04461,0,0,0,0,0,0,6.0446,6.0446,0,0,0,0,0,8.0446,8.0446,7.0446,0,0,0,0,8.0446,8.0446,8.0446,0,0,0,0,0,8.0446,8.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66623,0.844021,,7
2021_01_04_180815_36,,0,8.1111,8.11168,0,0,0,0,8.11119,8.11141,8.11185,8.11274,0,0,0,8.06702,8.11204,8.11249,8.11342,8.1139,0,0,0,8.07685,8.11317,8.11476,8.11522,8.1157,0,0,7.11029,8.02443,8.11538,8.11585,8.11633,8.11616,0,0,7.1475,8.11597,8.11646,8.0907,7.97304,0,0,0,8.05525,8.06454,7.95811,0,0,0,0.123215,0,0,0,0,0,0,5.12321,4.12321,0,0,0,0,0,8.12321,8.12321,5.12321,0,0,0,0,8.12321,8.12321,8.12321,0,0,0,0,0,8.12321,8.12321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68589,0.581803,,6
2021_01_04_180815_37,,0,8.11349,8.11415,0,0,0,0,8.11353,8.11378,8.11428,8.11522,0,0,0,8.08589,8.11437,8.11491,8.11589,8.11639,0,0,0,8.09128,8.11553,8.11715,8.11763,8.11815,0,0,7.13732,8.06017,8.11775,8.11826,8.11877,8.11864,0,0,6.15621,8.11837,8.11889,8.10928,8.0584,0,0,0,8.07841,8.09192,8.0173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12563,8.12563,3.12563,0,0,0,0,7.12563,8.12563,8.12563,0,0,0,0,0,8.12563,8.12563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.0872664,,7
2021_01_04_180815_38,,0,8.75853,8.7815,0,0,0,0,8.76483,8.77589,8.78161,8.78259,0,0,0,8.73204,8.78172,8.78223,8.78323,8.78373,0,0,0,8.7427,8.78284,8.78448,8.78496,8.7855,0,0,7.78128,8.66875,8.78508,8.78558,8.78607,8.78602,0,0,7.81806,8.7857,8.78619,8.77684,8.74149,0,0,0,8.70699,8.76694,8.7298,0,0,0,0,0,0,0,0,0,0,0,0,1.79293,0,0,0,0,8.79292,8.79292,5.79293,0,0,0,0,8.79292,8.79292,8.79292,0,0,0,0,0,8.79292,8.79292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25309,0.407816,,2
2021_01_04_180815_39,,0,8.77901,8.77972,8.78034,0,0,0,8.77896,8.77928,8.77974,8.78074,0,0,0,8.69224,8.77982,8.78035,8.78139,8.78189,0,0,0,8.70777,8.78094,8.78257,8.78307,8.78359,0,0,7.74692,8.61379,8.78321,8.7837,8.78421,8.78421,0,0,7.75496,8.78388,8.78435,8.76924,8.72028,0,0,0,8.66548,8.76147,8.71003,0,0,0,0,0,0,0,0,0,0,0,3.79114,4.79114,0,0,0,0,8.79114,8.79114,7.79114,0,0,0,0,8.79114,8.79114,8.79114,0,0,0,0,0,8.79114,8.79114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07018,0.896445,,1
2021_01_04_180815_40,,0,8.03373,8.03397,8.03499,0,0,0,8.03375,8.03395,8.03503,8.03549,0,0,0,7.87959,8.03452,8.03559,8.03613,8.03661,0,0,0,7.93743,7.95596,8.03716,8.03776,8.03837,0,0,7.01361,7.84483,8.03785,8.03833,8.03878,8.03888,0,0,7.01932,8.03847,8.03883,7.98078,7.8593,0,0,0,7.8624,7.94075,7.79628,0,0,0,0,2.04583,1.04584,0,0,0,0,0,6.04583,4.04583,0,0,0,0,8.04583,8.04583,6.04583,0,0,0,0,8.04583,8.04583,8.04583,0,0,0,0,0,8.04583,8.04583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67604,1.31466,,7
