2021_01_04_175113_10,,0,6.06673,6.06632,6.06441,0,0,6.06644,6.0658,6.06414,0,0,6.06658,6.06554,6.06387,0,0,6.06651,6.06523,6.01922,0,0,6.06637,6.06494,5.98347,0,0,0,0,0,0,0,0,6.07374,0,0,0,0,6.07374,0,0,0,0,6.07374,0,0,0,0,0,0,0,2.0301,0.407816,,8
2021_01_04_175942_11,,6.03623,6.03594,0,0,0,6.03499,6.03611,6.03606,6.03607,0,6.03346,6.0343,6.03515,6.03589,6.03609,0,5.89868,6.03358,6.03441,6.03482,0,0,0,5.92765,5.96631,0,1.04353,0.0435352,0,0,0,6.04353,5.04353,3.04353,0,0,6.04353,6.04353,6.04353,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.785398,,8
2021_01_04_175942_12,,6.04224,6.042,0,0,0,6.04104,6.04217,6.04213,6.04208,0,6.03957,6.04037,6.04117,6.04188,6.04212,0,5.9328,6.03964,6.04043,6.04084,0,0,0,5.95436,5.98561,0,0,0,0,0,0,6.04961,5.04961,0,0,0,6.04961,6.04961,6.04961,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.436332,,1
2021_01_04_175942_13,,6.06004,6.05983,0,0,0,6.05886,6.06,6.05994,6.06008,0,6.05738,6.05822,6.05905,6.05979,6.05998,0,5.93513,6.05755,6.05836,6.05876,0,0,0,5.96781,6.01888,0,0,0,0,0,0,6.06747,5.06747,2.06747,0,0,6.06747,6.06747,6.06747,0,0,0,0,0,0,0,0,0,0,0,3.59729,0.581803,,1
2021_01_04_175943_14,,6.06015,6.05984,0,0,0,6.05887,6.05997,6.0599,6.05991,0,6.05736,6.05819,6.05899,6.05973,6.05992,0,5.90459,6.05747,6.05826,6.05866,0,0,0,5.94988,6.02369,0,0,0,0,0,0,6.06747,5.06747,3.06747,0,0,6.06747,6.06747,6.06747,0,0,0,0,0,0,0,0,0,0,0,3.61696,0.844021,,2
2021_01_04_175943_15,,6.04537,6.04508,0,0,0,6.04415,6.04525,6.04517,6.0452,0,6.04272,6.04353,6.04434,6.04506,6.04523,0,5.89696,6.04284,6.04367,6.04405,0,0,0,5.90669,5.98378,0,0,0.0526667,0,0,0,6.05266,5.05266,3.05266,0,0,6.05266,6.05266,6.05266,0,0,0,0,0,0,0,0,0,0,0,3.42336,1.05474,,4
2021_01_04_175943_16,,6.31309,6.31279,0,0,0,6.31207,6.31297,6.31282,6.31289,0,6.31038,6.31119,6.312,6.31269,6.31287,0,6.16407,6.31055,6.31132,6.3117,0,0,0,6.18463,6.22927,0,1.32039,0.320387,0,0,0,6.32038,5.32038,3.32038,0,0,6.32038,6.32038,6.32038,0,0,0,0,0,0,0,0,0,0,0,3.14159,1.13446,,5
2021_01_04_175943_17,,5.96862,5.96846,0,0,0,5.96728,5.96809,5.96838,5.96836,0,5.96576,5.96657,5.96743,5.96819,5.96838,0,5.81957,5.96598,5.96679,5.96719,0,0,0,5.84857,5.86969,0,0.975919,0,0,0,0,5.97591,4.97591,2.97592,0,0,5.97591,5.97591,5.97591,0,0,0,0,0,0,0,0,0,0,0,2.85982,1.05474,,6
2021_01_04_175943_18,,6.02584,6.02551,0,0,0,6.02458,6.02565,6.02562,6.02556,0,6.02313,6.02393,6.02471,6.0256,6.02558,0,5.89626,6.02326,6.02405,6.02441,0,0,0,5.92787,5.93562,0,0.0331402,0,0,0,0,6.03313,5.03314,0,0,0,6.03313,6.03313,6.03313,0,0,0,0,0,0,0,0,0,0,0,2.66623,0.844021,,7
2021_01_04_175943_19,,6.57609,6.57585,0,0,0,6.57501,6.57601,6.57606,6.57605,0,6.57334,6.57418,6.57502,6.57576,6.57598,0,6.46547,6.57349,6.57432,6.57471,0,0,0,6.48642,6.50947,0,0,0,0,0,0,6.58343,5.58343,0,0,0,6.58343,6.58343,6.58343,0,0,0,0,0,0,0,0,0,0,0,2.68589,0.581803,,8
2021_01_04_175943_20,,6.04217,6.04196,0,0,0,6.04112,6.04212,6.04212,6.04213,0,6.03957,6.04036,6.04112,6.04185,6.04212,0,5.97571,6.03969,6.04045,6.04087,0,0,0,5.9921,6.01256,0,0,0,0,0,0,6.04961,5.04961,0,0,0,6.04961,6.04961,6.04961,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.0872664,,1
2021_01_04_175943_21,,6.04498,6.05979,0,0,0,6.05882,6.05996,6.05994,6.05989,0,6.05737,6.05819,6.059,6.06003,6.05993,0,5.95887,6.05755,6.05835,6.05875,0,0,0,5.99144,6.0347,0,0,0,0,0,0,6.06747,5.06747,0,0,0,6.06747,6.06747,6.06747,0,0,0,0,0,0,0,0,0,0,0,4.25309,0.407816,,8
2021_01_04_175943_22,,6.76286,6.78468,0,0,0,6.78365,6.7848,6.78477,6.78468,0,6.78215,6.78296,6.78376,6.78449,6.78468,0,6.62587,6.78229,6.78307,6.78347,0,0,0,6.66437,6.74379,0,0,0,0,0,0,6.79226,5.79226,3.79226,0,0,6.79226,6.79226,6.79226,0,0,0,0,0,0,0,0,0,0,0,4.07018,0.896445,,2
2021_01_04_175944_23,,6.03743,6.03698,0,0,0,6.03614,6.03731,6.03707,6.03712,0,6.03471,6.03552,6.03632,6.03716,6.0371,0,5.84133,6.03509,6.03583,6.03609,0,0,0,5.8902,6.00511,0,0,0,0,0,0,6.04472,5.04472,3.04472,0,0,6.04472,6.04472,6.04472,0,0,0,0,0,0,0,0,0,0,0,3.67604,1.31466,,7
2021_01_04_175944_24,,6.13719,6.13689,0,0,0,6.13618,6.13707,6.13693,6.137,0,6.13449,6.1353,6.13611,6.1368,6.13698,0,5.94262,6.13465,6.13543,6.13581,0,0,0,5.94692,5.96917,0,1.14449,0.144494,0,0,0,6.14449,5.14449,3.14449,0,0,6.14449,6.14449,6.14449,0,0,0,0,0,0,0,0,0,0,0,3.14159,1.48353,,7
2021_01_04_175944_25,,5.9866,5.98644,0,0,0,5.9852,5.98593,5.98631,5.98625,0,5.98392,5.9847,5.98547,5.98614,5.98632,0,5.82106,5.98398,5.98475,5.98528,0,0,0,5.8387,5.83959,0,0.993896,0,0,0,0,5.99389,4.99389,0,0,0,5.99389,5.99389,5.99389,0,0,0,5.99389,5.99389,0,0,0,0,0,0,2.60714,1.31466,,7
2021_01_04_175944_26,,6.0184,6.01811,0,0,0,6.01716,6.01826,6.01827,6.01832,0,6.01574,6.01654,6.01735,6.01807,6.01826,0,5.92625,6.01594,6.01673,6.01712,0,0,0,5.94767,5.91185,0,0,0,0,0,0,6.02579,5.02579,0,0,0,6.02579,6.02579,6.02579,0,0,0,0,0,0,0,0,0,0,0,2.21301,0.896445,,6
2021_01_04_175944_27,,6.29017,6.28998,0,0,0,6.2892,6.29015,6.29017,6.2902,0,6.28755,6.28836,6.28917,6.28991,6.29008,0,6.23341,6.28769,6.2885,6.28889,0,0,0,6.24392,6.22596,0,0,0,0,0,0,6.29761,0,0,0,0,6.29761,6.29761,6.29761,0,0,0,0,0,0,0,0,0,0,0,2.0301,0.407816,,6
2021_01_04_180814_28,,8.05786,8.05831,8.05877,0,0,8.05846,8.05893,8.05986,8.06036,0,8.01046,8.05962,8.06122,8.06216,8.06264,0,7.9198,8.06248,8.06295,8.04232,0,0,7.96582,8.03303,7.08753,0,4.06966,5.06966,1.06966,0,0,7.06966,8.06966,5.06966,0,0,8.06966,8.06966,8.06966,0,0,0,8.06966,0,0,0,0,0,0,0,3.14159,0.785398,,8
2021_01_04_180814_29,,0,8.08601,8.08649,0,0,8.08527,8.08665,8.08761,8.08814,0,8.05188,8.0873,8.08889,8.08988,8.09038,0,7.98345,8.09017,8.09069,8.07419,0,0,8.02144,8.04441,7.10996,0,0,2.09738,0,0,0,7.09738,8.09737,3.09738,0,0,8.09737,8.09737,8.09737,0,0,0,8.09737,0,0,0,0,0,0,0,3.14159,0.436332,,8
2021_01_04_180814_30,,8.58198,8.58247,8.58298,0,0,8.58257,8.58307,8.58409,8.58459,0,8.53245,8.5837,8.58536,8.58637,8.58688,0,8.44843,8.58661,8.58711,8.57323,0,0,8.4987,8.54805,7.65671,0,0,3.59381,1.59382,0,0,7.59381,8.59381,5.59381,0,0,8.59381,8.59381,8.59381,0,0,0,8.59381,0,0,0,0,0,0,0,3.59729,0.581803,,8
2021_01_04_180814_31,,0,8.58233,8.58288,0,0,8.58189,8.58298,8.58399,8.58454,0,8.52196,8.58364,8.58531,8.5863,8.58681,0,8.42752,8.5866,8.58706,8.57697,0,0,8.48432,8.54069,7.58827,0,0,4.59381,1.59382,0,0,7.59381,8.59381,5.59381,0,0,8.59381,8.59381,8.59381,0,0,0,8.59381,0,0,0,0,0,0,0,3.61696,0.844021,,1
2021_01_04_180814_32,,0,8.04972,8.05016,0,0,8.04958,8.05088,8.05185,8.05234,0,7.98663,8.05145,8.05305,8.05409,0,0,7.88878,8.05366,8.05472,8.0546,0,0,8.05428,8.01339,7.07667,0,0,5.06155,1.06156,0,0,7.06155,8.06155,5.06155,0,0,8.06155,8.06155,8.06155,0,0,0,8.06155,0,0,0,0,0,0,0,3.42336,1.05474,,7
2021_01_04_180815_33,,0,8.58176,8.5822,0,0,8.58257,8.58308,8.58407,8.58457,0,8.48789,8.58365,8.58526,8.58629,8.58679,0,8.42929,8.58655,8.58705,8.54346,0,0,8.47018,8.51388,8.53541,0,4.59381,5.59381,1.59382,0,0,7.59381,8.59381,5.59381,0,0,8.59381,8.59381,8.59381,0,0,0,8.59381,0,0,0,0,0,0,0,3.14159,1.13446,,7
2021_01_04_180815_34,,0,7.93576,7.93676,0,0,7.9355,7.93682,7.93786,7.93836,0,7.89746,7.93743,7.93905,7.94008,7.94055,0,7.80118,7.94032,7.94082,7.91006,0,0,7.83422,7.88097,6.9628,0,3.94765,4.94765,0,0,0,6.94765,7.94765,4.94765,0,0,7.94765,7.94765,7.94765,0,0,0,7.94765,0,0,0,0,0,0,0,2.85982,1.05474,,6
2021_01_04_180815_35,,8.03281,8.03325,8.03374,0,0,8.0326,8.03391,8.03484,8.03531,0,8.00835,8.03457,8.03615,8.0371,8.0376,0,7.93906,8.03739,8.03786,7.99959,0,0,7.96295,7.97771,7.99395,0,4.0446,4.0446,0,0,0,7.0446,8.0446,0,0,0,8.0446,8.0446,8.0446,0,0,0,8.0446,0,0,0,0,0,0,0,2.66623,0.844021,,7
2021_01_04_180815_36,,8.11141,8.11185,8.11231,0,0,8.11204,8.11249,8.11342,8.1139,0,8.07685,8.11317,8.11476,8.1157,8.11616,0,8.02443,8.11597,8.11646,8.10176,0,0,8.05525,8.0907,7.11616,0,3.12321,2.12321,0,0,0,7.12321,8.12321,0,0,0,8.12321,8.12321,8.12321,0,0,0,8.12321,0,0,0,0,0,0,0,2.68589,0.581803,,6
2021_01_04_180815_37,,0,8.11428,8.11477,0,0,8.11353,8.11491,8.11589,8.11639,0,8.09128,8.11553,8.11715,8.11815,8.11864,0,8.06017,8.11837,8.11889,8.11877,0,0,8.07841,8.09192,7.13822,0,0,0,0,0,0,7.12563,8.12563,0,0,0,8.12563,8.12563,8.12563,0,0,0,8.12563,0,0,0,0,0,0,0,3.14159,0.0872664,,7
2021_01_04_180815_38,,7.82498,8.78088,8.7815,0,0,8.76483,8.78223,8.78323,8.78373,0,8.63785,8.78284,8.78448,8.7855,0,0,8.66875,8.7857,8.78619,8.78602,0,0,8.70699,8.76694,7.85582,0,0,0,0,0,0,0,8.79292,4.79293,0,0,8.79292,8.79292,8.79292,0,0,0,8.79292,0,0,0,0,0,0,0,4.25309,0.407816,,2
2021_01_04_180815_39,,6.56153,8.77974,8.78034,0,0,8.77896,8.78035,8.78139,8.78189,0,8.70777,8.78094,8.78257,8.78359,8.78421,0,8.61379,8.78388,8.78435,8.77944,0,0,8.66548,8.76147,7.78559,0,0,0,0.791144,0,0,0,8.79114,5.79114,0,0,8.79114,8.79114,8.79114,0,0,0,8.79114,0,0,0,0,0,0,0,4.07018,0.896445,,1
2021_01_04_180815_40,,0,8.03397,8.03499,0,0,8.03375,8.03508,8.03613,8.03661,0,7.93743,8.03559,8.03716,8.03837,0,0,7.84483,8.03785,8.03883,8.03888,0,0,8.03847,7.98078,7.05434,0,0,4.04583,1.04584,0,0,7.04583,8.04583,5.04583,0,0,8.04583,8.04583,8.04583,0,0,0,8.04583,0,0,0,0,0,0,0,3.67604,1.31466,,7
2021_01_04_180815_41,,0,8.58176,8.5822,0,0,8.58257,8.58308,8.58407,8.58457,0,8.40333,8.58365,8.58526,8.58629,8.58679,0,8.37026,8.58655,8.58705,8.58696,0,0,8.43213,8.45068,8.4733,0,4.59381,5.59381,1.59382,0,0,7.59381,8.59381,5.59381,0,0,8.59381,8.59381,8.59381,0,0,0,8.59381,0,0,0,0,0,0,0,3.14159,1.48353,,8
2021_01_04_180816_42,,0,7.0657,7.0667,0,0,7.06544,7.06666,7.06774,7.06849,0,6.11489,7.06744,7.06923,7.07002,7.07049,0,6.8812,7.0703,7.07052,6.98853,0,0,6.97823,7.07088,6.95853,0,3.07759,3.07759,0,0,0,6.07759,7.07759,0,0,0,7.07759,7.07759,7.07759,0,0,0,7.07759,0,0,0,0,0,0,0,2.60714,1.31466,,7
2021_01_04_181117_43,,0,6.05389,6.05326,6.05179,0,0,6.05385,6.05317,6.05168,0,0,6.05383,6.05307,6.05159,0,0,6.05417,6.05298,6.05153,0,0,6.05408,6.0529,6.05148,0,0,0,3.0611,0,0,0,0,6.0611,0,0,0,0,6.0611,0,0,0,0,6.0611,0,0,0,0,0,0,0,3.14159,0.785398,,2
2021_01_04_181118_44,,0,6.05397,6.05329,6.05171,0,0,6.05391,6.05317,6.05161,0,0,6.05389,6.05308,6.0515,0,0,6.05427,6.05298,6.04477,0,0,6.05417,6.05289,6.05137,0,0,0,0,0,0,0,0,6.0611,0,0,0,0,6.0611,0,0,0,0,6.0611,0,0,0,0,0,0,0,3.14159,0.436332,,4
2021_01_04_181118_45,,0,6.02628,6.02558,6.02394,0,0,6.02627,6.02548,6.02386,0,0,6.02624,6.0254,6.02379,0,0,6.02666,6.02534,6.02372,0,0,6.02663,6.02527,6.02367,0,0,0,3.03346,0,0,0,0,6.03346,0,0,0,0,6.03346,0,0,0,0,6.03346,0,0,0,0,0,0,0,3.14159,1.13446,,4
2021_01_04_181118_46,,0,5.96718,5.9665,5.9649,0,0,5.96709,5.96633,5.96473,0,0,5.96759,5.96622,5.96464,0,0,5.9674,5.96609,5.94612,0,0,5.96731,5.96597,5.93274,0,0,0,2.97414,0,0,0,0,5.97414,0,0,0,0,5.97414,0,0,0,0,5.97414,0,0,0,0,0,0,0,2.85982,1.05474,,3
2021_01_04_181118_47,,0,6.03042,6.02992,6.02803,0,0,6.0302,6.02945,6.02788,0,0,6.03015,6.02933,6.02775,0,0,6.03049,6.02922,6.00547,0,0,6.03043,6.02912,5.98637,0,0,0,2.03732,0,0,0,0,6.03732,0,0,0,0,6.03732,0,0,0,0,6.03732,0,0,0,0,0,0,0,2.66623,0.844021,,1
2021_01_04_181118_48,,0,6.05521,6.05434,6.05263,0,0,6.05493,6.05417,6.05253,0,0,6.05532,6.05406,6.05243,0,0,6.0552,6.05395,6.03145,0,0,6.05508,6.05384,6.03456,0,0,0,0,0,0,0,0,6.06203,0,0,0,0,6.06203,0,0,0,0,6.06203,0,0,0,0,0,0,0,2.68589,0.581803,,3
2021_01_04_181118_49,,0,6.06767,6.06703,6.0652,0,0,6.06748,6.06672,6.06511,0,0,6.06788,6.06661,6.065,0,0,6.06781,6.0665,6.06159,0,0,6.06772,6.06641,6.06486,0,0,0,0,0,0,0,0,6.0746,0,0,0,0,6.0746,0,0,0,0,6.0746,0,0,0,0,0,0,0,3.14159,0.0872664,,4
2021_01_04_181118_50,,0,6.01659,6.01588,6.01425,0,0,6.01658,6.01579,6.01417,0,0,6.01655,6.01571,6.0141,0,0,6.01697,6.01565,6.01403,0,0,6.01693,6.01557,6.01395,0,0,0,3.02377,0,0,0,0,6.02376,0,0,0,0,6.02376,0,0,0,0,6.02376,0,0,0,0,0,0,0,3.14159,1.48353,,3
2021_01_04_181118_51,,0,5.00889,5.00808,5.00655,0,0,5.00872,5.00801,5.00634,0,0,5.0092,5.00784,5.00619,0,0,5.00901,5.00785,4.91784,0,0,5.00894,5.00762,4.91576,0,0,0,1.01575,0,0,0,0,5.01574,0,0,0,0,5.01574,0,0,0,0,5.01574,0,0,0,0,0,0,0,2.60714,1.31466,,3
2021_01_04_181118_52,,0,6.00766,6.00691,6.0051,0,0,6.00734,6.00657,6.00493,0,0,6.0076,6.00644,6.00479,0,0,6.00754,6.00628,5.94537,0,0,6.00744,6.00615,5.93426,0,0,0,0,0,0,0,0,6.01441,0,0,0,0,6.01441,0,0,0,0,6.01441,0,0,0,0,0,0,0,2.21301,0.896445,,3
2021_01_04_181119_53,,0,6.0266,6.0259,6.02409,0,0,6.02641,6.02564,6.02396,0,0,6.02676,6.02552,6.02386,0,0,6.02667,6.0254,5.99337,0,0,6.02658,6.02527,5.99482,0,0,0,0,0,0,0,0,6.03343,0,0,0,0,6.03343,0,0,0,0,6.03343,0,0,0,0,0,0,0,2.0301,0.407816,,8
2021_01_04_182502_54,,0,0,0,0,0,8.033,8.03462,8.03617,8.03702,8.03844,8.03295,8.03452,8.03605,8.03756,8.03853,8.01908,8.0343,8.03503,7.94359,7.88591,0,0,0,0,0,0,2.04421,3.04421,3.04421,0,0,6.04421,7.04421,7.04421,0,0,8.04421,8.04421,8.04421,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.785398,,8
2021_01_04_182502_55,,0,0,0,0,0,8.03263,8.03424,8.0361,8.0373,8.03807,8.03252,8.03412,8.03564,8.0364,8.03819,8.01748,8.03388,8.03461,7.96313,7.91507,0,0,0,0,0,0,0,0,0,0,0,4.04378,6.04378,7.04378,0,0,8.04378,8.04378,8.04378,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.436332,,1
2021_01_04_182502_56,,0,0,0,0,0,8.26066,8.26223,8.26403,8.26466,8.26604,8.26054,8.26206,8.26359,8.26437,8.26619,8.22252,8.26176,8.26253,8.19077,8.13243,0,0,0,0,0,0,0,0,0,0,0,4.27176,6.27176,7.27175,0,0,8.27175,8.27175,8.27175,0,0,0,0,0,0,0,0,0,0,0,3.59729,0.581803,,2
2021_01_04_182502_57,,0,0,0,0,0,8.02281,8.02443,8.02618,8.02755,8.02829,8.02276,8.02433,8.0259,8.02667,8.02848,7.98452,8.02416,8.02489,7.92485,7.88305,0,0,0,0,0,0,0,2.03408,3.03408,0,0,0,7.03408,7.03408,0,0,8.03407,8.03407,8.03407,0,0,0,0,0,0,0,0,0,0,0,3.61696,0.844021,,3
2021_01_04_182502_58,,0,0,0,0,0,7.99857,8.00022,8.00177,8.00265,8.00406,7.99849,8.00008,8.00167,8.00241,8.0042,7.93668,7.99991,8.0006,7.88655,7.84098,0,0,0,0,0,0,0,3.0098,3.0098,0,0,6.00979,7.00979,7.00979,0,0,8.00979,8.00979,8.00979,0,0,0,0,0,0,0,0,0,0,0,3.42336,1.05474,,4
2021_01_04_182503_59,,0,0,0,0,0,7.99892,8.00053,8.0024,8.00368,8.00447,7.99885,8.00041,8.00202,8.00281,8.00458,7.95741,8.00018,8.00093,7.88496,7.84734,0,0,0,0,0,0,2.01017,3.01017,3.01017,0,0,6.01016,7.01016,7.01016,0,0,8.01016,8.01016,8.01016,0,0,0,0,0,0,0,0,0,0,0,3.14159,1.13446,,5
2021_01_04_182503_60,,0,0,0,0,3.31869,8.04443,8.0461,8.04777,8.04935,8.05006,8.04446,8.04607,8.04768,8.04915,8.05014,8.0375,8.04586,8.04663,7.92997,7.88428,7.07862,0,0,0,0,0,2.05578,3.05578,0,0,0,6.05577,7.05577,7.05577,0,0,8.05577,8.05577,8.05577,0,0,0,0,0,0,0,0,0,0,0,2.85982,1.05474,,8
2021_01_04_182503_61,,0,0,0,0,5.10857,8.03189,8.03347,8.03505,8.03646,8.0366,8.0318,8.03331,8.0348,8.03623,8.03702,8.02472,8.03304,8.03382,7.92983,7.88081,7.04858,0,0,0,0,0,2.043,3.043,0,0,0,6.04299,7.04299,7.04299,0,0,8.04299,8.04299,8.04299,0,0,0,0,0,0,0,0,0,0,0,2.66623,0.844021,,8
2021_01_04_182503_62,,0,0,0,0,4.03042,8.07188,8.07347,8.07527,8.07594,8.07674,8.07178,8.07334,8.07489,8.07625,8.077,8.06471,8.07306,8.07383,7.98699,7.94526,7.05414,0,0,0,0,0,0,0.0829697,0,0,0,5.08296,7.08296,7.08296,0,0,8.08296,8.08296,8.08296,0,0,0,0,0,0,0,0,0,0,0,2.68589,0.581803,,8
2021_01_04_182503_63,,0,0,0,0,0,8.15021,8.15181,8.15367,8.15426,8.15569,8.15009,8.15167,8.15321,8.154,8.15581,8.14246,8.15141,8.15217,8.1148,8.10674,0,0,0,0,0,0,0,0,0,0,0,0,1.16136,4.16136,0,0,8.16135,8.16135,8.16135,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.0872664,,2
2021_01_04_182503_64,,0,0,0,0,0,8.86257,8.86416,8.86595,8.86729,8.86804,8.86242,8.86397,8.86552,8.86712,8.86827,8.82045,8.86369,8.86445,8.81958,8.79092,0,0,0,0,0,0,0,0,0,0,0,0,1.87372,4.87372,0,0,8.87371,8.87371,8.87371,0,0,0,0,0,0,0,0,0,0,0,4.25309,0.407816,,4
2021_01_04_182503_65,,0,0,0,0,0,8.00725,8.00883,8.01048,8.01195,8.01269,8.00717,8.00873,8.01027,8.01183,8.01293,7.93148,8.00847,8.00923,7.9181,7.88001,0,0,0,0,0,0,0,0,0.0184774,0,0,0,6.01847,7.01847,0,0,8.01847,8.01847,8.01847,0,0,0,0,0,0,0,0,0,0,0,4.07018,0.896445,,2
2021_01_04_182503_66,,0,0,0,0,0,7.99161,7.99323,7.99482,7.9958,7.99717,7.99174,7.99332,7.9946,7.99615,7.99727,7.87013,7.99284,7.99379,7.84738,7.79355,0,0,0,0,0,0,0,3.00287,3.00287,0,0,0,7.00287,7.00287,0,0,8.00286,8.00286,8.00286,0,0,0,0,0,0,0,0,0,0,0,3.67604,1.31466,,2
2021_01_04_182504_67,,0,0,0,0,2.18838,7.02161,7.02258,7.0241,7.02573,7.02597,7.02143,7.02244,7.024,7.02552,7.02629,7.01729,7.0223,7.02304,6.88272,6.82279,6.02502,0,0,0,0,0,1.03226,2.03226,0,0,0,5.03225,6.03225,6.03225,0,0,7.03225,7.03225,7.03225,0,0,0,0,0,0,0,0,0,0,0,2.60714,1.31466,,8
2021_01_04_182504_68,,0,0,0,0,6.14785,8.12625,8.12788,8.12961,8.13034,8.13112,8.12614,8.1277,8.12924,8.13005,8.1315,8.12248,8.12738,8.12819,8.02839,7.97999,7.15154,0,0,0,0,0,2.13743,0,0,0,0,6.13743,7.13743,7.13743,0,0,8.13743,8.13743,8.13743,0,0,0,0,0,0,0,0,0,0,0,2.21301,0.896445,,1
2021_01_04_182504_69,,0,0,0,0,4.06921,8.08979,8.09137,8.09311,8.09447,8.09462,8.08967,8.09122,8.09277,8.09432,8.09492,8.08603,8.09093,8.0917,8.0297,7.997,7.11051,0,0,0,0,0,0,0,0,0,0,3.10087,5.10087,6.10087,0,0,8.10087,8.10087,8.10087,0,0,0,0,0,0,0,0,0,0,0,2.0301,0.407816,,8
2021_01_04_183755_70,,0,0,0,0,0,8.03976,8.0405,8.04201,8.04355,8.04431,8.03916,8.04069,8.04224,8.04381,8.0446,7.8876,7.94811,8.04245,8.04402,8.01141,0,0,0,0,0,0,3.05063,3.05063,2.05063,0,0,7.05062,7.05062,6.05062,0,0,8.05062,8.05062,8.05062,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.785398,,8
2021_01_04_183755_71,,0,0,0,0,0,8.03751,8.03838,8.03988,8.04141,8.04219,8.0377,8.03859,8.04012,8.04169,8.04232,7.92267,7.96571,8.04031,8.04186,8.0254,0,0,0,0,0,0,0,0,0,0,0,7.04849,7.04849,5.04849,0,0,8.04849,8.04849,8.04849,0,0,0,0,0,0,0,0,0,0,0,3.14159,0.436332,,1
